Datum,Bundesland,"Anzahl_Meldebereiche_Erwachsene","Aktuelle_COVID_Faelle_Erwachsene_ITS","Belegte_Intensivbetten_Erwachsene","Freie_Intensivbetten_Erwachsene","7_Tage_Notfallreserve_Erwachsene","Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe"
"2021-06-27T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,149,4705,805,2480,689,368,145,69,80,25
"2021-06-27T12:15:00+02:00",SACHSEN,79,50,1173,293,623,321,94,48,15,7,9
"2021-06-27T12:15:00+02:00",BREMEN,11,3,149,15,102,20,10,1,4,3,3
"2021-06-27T12:15:00+02:00",HAMBURG,23,22,421,93,299,61,28,15,1,4,3
"2021-06-27T12:15:00+02:00",NIEDERSACHSEN,120,38,1544,312,1027,331,152,70,14,24,12
"2021-06-27T12:15:00+02:00",SACHSEN_ANHALT,42,10,656,125,335,113,56,16,10,13,3
"2021-06-27T12:15:00+02:00",BERLIN,53,58,930,161,371,142,41,31,6,7,9
"2021-06-27T12:15:00+02:00",RHEINLAND_PFALZ,77,13,745,302,458,226,118,40,17,14,6
"2021-06-27T12:15:00+02:00",BRANDENBURG,48,7,487,116,357,94,22,25,3,13,7
"2021-06-27T12:15:00+02:00",SAARLAND,17,9,354,92,241,89,23,6,4,7,0
"2021-06-27T12:15:00+02:00",THUERINGEN,36,18,543,115,325,124,51,17,8,7,4
"2021-06-27T12:15:00+02:00",MECKLENBURG_VORPOMMERN,33,8,496,104,221,64,34,15,4,9,5
"2021-06-27T12:15:00+02:00",DEUTSCHLAND,1323,701,18893,3969,10374,3492,1521,621,239,314,149
"2021-06-28T12:15:00+02:00",HESSEN,97,89,1549,329,728,242,83,44,21,19,13
"2021-06-28T12:15:00+02:00",BADEN_WUERTTEMBERG,128,87,1967,380,1320,326,174,51,18,39,20
"2021-06-28T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,17,573,162,461,145,54,17,7,5,3
"2021-06-28T12:15:00+02:00",BAYERN,208,121,2679,563,1019,492,216,84,40,55,29
"2021-06-28T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,142,4718,821,2462,681,343,154,57,83,25
"2021-06-28T12:15:00+02:00",SACHSEN,79,49,1194,272,623,309,93,46,16,8,9
"2021-06-28T12:15:00+02:00",BREMEN,12,2,171,24,118,21,11,3,4,2,3
"2021-06-28T12:15:00+02:00",HAMBURG,23,22,421,96,301,78,36,15,2,3,3
"2021-06-28T12:15:00+02:00",NIEDERSACHSEN,120,32,1541,348,1011,373,157,69,17,22,12
"2021-06-28T12:15:00+02:00",RHEINLAND_PFALZ,77,15,765,304,446,249,131,46,13,13,5
"2021-06-28T12:15:00+02:00",BERLIN,53,53,928,165,370,148,46,32,6,6,9
"2021-06-28T12:15:00+02:00",SACHSEN_ANHALT,42,10,660,123,335,114,56,19,9,11,3
"2021-06-28T12:15:00+02:00",BRANDENBURG,48,7,508,102,357,86,20,27,3,11,7
"2021-06-28T12:15:00+02:00",SAARLAND,17,11,376,68,241,81,27,7,3,7,0
"2021-06-28T12:15:00+02:00",THUERINGEN,36,18,531,124,328,118,53,17,8,7,4
"2021-06-28T12:15:00+02:00",MECKLENBURG_VORPOMMERN,33,8,494,105,220,75,39,15,3,10,5
"2021-06-28T12:15:00+02:00",DEUTSCHLAND,1324,683,19075,3986,10340,3538,1539,646,227,301,150
"2021-06-29T12:15:00+02:00",HESSEN,97,87,1577,300,729,228,82,45,20,19,13
"2021-06-29T12:15:00+02:00",BADEN_WUERTTEMBERG,128,79,2031,335,1316,298,143,48,19,41,20
"2021-06-29T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,14,571,163,462,134,52,18,7,4,3
"2021-06-29T12:15:00+02:00",BAYERN,208,115,2761,498,1020,450,206,81,38,59,30
"2021-06-29T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,145,4797,761,2462,657,347,159,53,86,21
"2021-06-29T12:15:00+02:00",SACHSEN,79,47,1212,261,623,305,89,49,14,7,9
"2021-06-29T12:15:00+02:00",BREMEN,12,2,179,15,121,17,9,2,5,2,3
"2021-06-29T12:15:00+02:00",HAMBURG,23,22,448,90,290,77,35,16,2,3,2
"2021-06-29T12:15:00+02:00",NIEDERSACHSEN,120,31,1591,302,999,338,138,68,18,23,11
"2021-06-29T12:15:00+02:00",RHEINLAND_PFALZ,77,15,786,286,442,222,119,46,15,11,5
"2021-06-29T12:15:00+02:00",SACHSEN_ANHALT,42,10,674,123,333,119,61,23,6,10,3
"2021-06-29T12:15:00+02:00",BERLIN,53,53,940,143,370,122,35,33,5,7,8
"2021-06-29T12:15:00+02:00",BRANDENBURG,48,6,531,81,358,71,20,26,4,11,7
"2021-06-29T12:15:00+02:00",THUERINGEN,36,17,546,115,329,107,49,17,7,8,4
"2021-06-29T12:15:00+02:00",SAARLAND,17,11,391,53,242,86,27,6,4,7,0
"2021-06-29T12:15:00+02:00",MECKLENBURG_VORPOMMERN,33,6,507,96,219,67,34,15,4,9,5
"2021-06-29T12:15:00+02:00",DEUTSCHLAND,1324,660,19542,3622,10315,3298,1446,652,221,307,144
"2021-06-30T12:15:00+02:00",HESSEN,97,85,1618,268,727,223,76,44,19,21,13
"2021-06-30T12:15:00+02:00",BADEN_WUERTTEMBERG,128,75,2004,365,1318,318,141,48,20,40,20
"2021-06-30T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,11,554,178,463,149,62,18,8,4,2
"2021-06-30T12:15:00+02:00",BAYERN,208,107,2745,507,1019,446,204,85,35,59,29
"2021-06-30T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,134,4807,741,2466,648,335,152,57,85,25
"2021-06-30T12:15:00+02:00",SACHSEN,79,43,1230,249,616,298,89,49,14,7,9
"2021-06-30T12:15:00+02:00",BREMEN,12,1,175,21,121,19,10,4,2,3,3
"2021-06-30T12:15:00+02:00",HAMBURG,23,21,453,88,289,73,33,16,3,2,2
"2021-06-30T12:15:00+02:00",NIEDERSACHSEN,120,26,1604,294,998,334,147,70,19,21,10
"2021-06-30T12:15:00+02:00",SACHSEN_ANHALT,42,9,673,123,334,104,58,20,9,10,3
"2021-06-30T12:15:00+02:00",BERLIN,53,49,945,137,370,122,34,33,4,7,9
"2021-06-30T12:15:00+02:00",RHEINLAND_PFALZ,77,14,795,268,444,209,110,42,17,12,6
"2021-06-30T12:15:00+02:00",BRANDENBURG,48,5,526,82,359,70,18,24,4,12,8
"2021-06-30T12:15:00+02:00",SAARLAND,17,10,398,49,241,86,28,7,3,7,0
"2021-06-30T12:15:00+02:00",THUERINGEN,36,16,558,100,328,99,46,17,8,7,4
"2021-06-30T12:15:00+02:00",MECKLENBURG_VORPOMMERN,33,5,504,96,222,62,34,16,3,9,5
"2021-06-30T12:15:00+02:00",DEUTSCHLAND,1324,611,19589,3566,10315,3260,1425,645,225,306,148
"2021-07-01T12:15:00+02:00",HESSEN,97,84,1598,282,727,224,73,46,19,19,13
"2021-07-01T12:15:00+02:00",BADEN_WUERTTEMBERG,128,67,1993,377,1309,325,168,47,23,37,21
"2021-07-01T12:15:00+02:00",BAYERN,208,102,2707,551,1019,468,226,85,35,59,29
"2021-07-01T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,11,575,157,463,122,58,21,4,4,3
"2021-07-01T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,127,4735,835,2458,702,356,150,62,84,23
"2021-07-01T12:15:00+02:00",SACHSEN,79,43,1229,242,620,262,84,49,13,8,9
"2021-07-01T12:15:00+02:00",BREMEN,12,1,167,27,121,23,8,4,2,3,3
"2021-07-01T12:15:00+02:00",HAMBURG,23,22,460,77,291,68,29,15,3,3,2
"2021-07-01T12:15:00+02:00",NIEDERSACHSEN,120,23,1603,287,1009,306,137,71,17,22,10
"2021-07-01T12:15:00+02:00",RHEINLAND_PFALZ,77,16,799,266,436,209,111,38,20,13,6
"2021-07-01T12:15:00+02:00",SACHSEN_ANHALT,42,10,633,117,344,96,53,21,8,10,3
"2021-07-01T12:15:00+02:00",BERLIN,53,48,926,152,399,135,37,31,5,8,9
"2021-07-01T12:15:00+02:00",BRANDENBURG,48,5,511,93,359,77,28,24,4,12,8
"2021-07-01T12:15:00+02:00",THUERINGEN,36,15,558,97,331,101,48,18,8,6,4
"2021-07-01T12:15:00+02:00",SAARLAND,17,9,397,52,240,96,26,7,3,7,0
"2021-07-01T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,5,516,94,223,55,29,16,4,9,5
"2021-07-01T12:15:00+02:00",DEUTSCHLAND,1325,588,19407,3706,10349,3269,1471,643,230,304,148
"2021-07-02T12:15:00+02:00",HESSEN,97,81,1585,286,736,227,74,46,19,19,13
"2021-07-02T12:15:00+02:00",BADEN_WUERTTEMBERG,127,65,1958,399,1308,344,176,49,21,36,21
"2021-07-02T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,12,568,161,461,135,57,19,5,5,3
"2021-07-02T12:15:00+02:00",BAYERN,208,101,2741,507,1024,468,225,85,36,57,30
"2021-07-02T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,117,4764,783,2450,687,348,152,62,81,24
"2021-07-02T12:15:00+02:00",SACHSEN,79,41,1238,230,621,271,86,49,12,9,9
"2021-07-02T12:15:00+02:00",BREMEN,12,2,167,28,122,21,7,4,2,3,3
"2021-07-02T12:15:00+02:00",HAMBURG,23,20,454,81,292,67,32,15,3,3,2
"2021-07-02T12:15:00+02:00",NIEDERSACHSEN,119,18,1440,294,948,314,135,73,15,22,9
"2021-07-02T12:15:00+02:00",BERLIN,53,48,931,144,399,133,37,32,4,8,9
"2021-07-02T12:15:00+02:00",RHEINLAND_PFALZ,77,13,795,263,438,204,110,35,23,12,7
"2021-07-02T12:15:00+02:00",SACHSEN_ANHALT,42,10,655,95,346,85,43,19,8,12,3
"2021-07-02T12:15:00+02:00",BRANDENBURG,49,5,524,107,373,84,28,25,4,12,8
"2021-07-02T12:15:00+02:00",THUERINGEN,36,17,560,90,331,93,47,18,8,6,4
"2021-07-02T12:15:00+02:00",SAARLAND,17,8,394,53,240,89,25,6,3,8,0
"2021-07-02T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,5,510,98,223,57,30,16,4,9,5
"2021-07-02T12:15:00+02:00",DEUTSCHLAND,1324,563,19284,3619,10312,3279,1460,643,229,302,150
"2021-07-03T12:15:00+02:00",HESSEN,97,81,1573,292,736,230,73,45,18,21,13
"2021-07-03T12:15:00+02:00",BADEN_WUERTTEMBERG,128,68,1943,387,1312,337,168,47,23,37,21
"2021-07-03T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,11,552,175,462,139,57,18,6,5,3
"2021-07-03T12:15:00+02:00",BAYERN,208,96,2696,534,1027,478,216,87,34,59,28
"2021-07-03T12:15:00+02:00",NORDRHEIN_WESTFALEN,318,117,4645,847,2446,727,373,147,65,79,27
"2021-07-03T12:15:00+02:00",SACHSEN,79,36,1198,265,627,278,88,48,12,10,9
"2021-07-03T12:15:00+02:00",BREMEN,12,1,152,29,123,23,7,3,4,2,3
"2021-07-03T12:15:00+02:00",HAMBURG,23,18,445,86,294,62,29,15,3,3,2
"2021-07-03T12:15:00+02:00",NIEDERSACHSEN,119,15,1404,314,954,332,135,73,16,21,9
"2021-07-03T12:15:00+02:00",SACHSEN_ANHALT,42,9,650,97,352,76,37,19,6,14,3
"2021-07-03T12:15:00+02:00",RHEINLAND_PFALZ,77,14,787,255,440,213,108,34,23,13,7
"2021-07-03T12:15:00+02:00",BERLIN,53,45,915,158,399,147,45,34,5,5,9
"2021-07-03T12:15:00+02:00",BRANDENBURG,49,5,501,130,373,101,27,28,3,11,7
"2021-07-03T12:15:00+02:00",SAARLAND,17,9,375,71,240,89,25,6,3,8,0
"2021-07-03T12:15:00+02:00",THUERINGEN,36,17,550,101,329,104,48,17,9,7,3
"2021-07-03T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,4,492,114,223,70,23,14,5,9,6
"2021-07-03T12:15:00+02:00",DEUTSCHLAND,1324,546,18878,3855,10337,3406,1459,635,235,304,150
"2021-07-04T12:15:00+02:00",HESSEN,97,81,1549,307,733,254,71,44,18,22,13
"2021-07-04T12:15:00+02:00",BADEN_WUERTTEMBERG,128,69,1889,448,1311,372,175,51,20,35,22
"2021-07-04T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,12,526,200,462,153,52,18,7,4,3
"2021-07-04T12:15:00+02:00",BAYERN,208,97,2671,561,1033,484,213,85,35,59,29
"2021-07-04T12:15:00+02:00",NORDRHEIN_WESTFALEN,318,117,4626,852,2448,724,367,153,67,74,24
"2021-07-04T12:15:00+02:00",SACHSEN,79,33,1187,275,629,305,91,46,14,10,9
"2021-07-04T12:15:00+02:00",BREMEN,12,1,152,21,125,16,6,3,4,2,3
"2021-07-04T12:15:00+02:00",HAMBURG,23,19,422,83,306,55,30,15,3,3,2
"2021-07-04T12:15:00+02:00",NIEDERSACHSEN,119,14,1370,331,963,339,140,72,16,22,9
"2021-07-04T12:15:00+02:00",BERLIN,53,44,928,147,398,139,42,34,5,5,9
"2021-07-04T12:15:00+02:00",SACHSEN_ANHALT,42,7,622,123,342,83,40,20,7,12,3
"2021-07-04T12:15:00+02:00",RHEINLAND_PFALZ,77,16,759,278,445,210,114,35,23,13,6
"2021-07-04T12:15:00+02:00",BRANDENBURG,49,5,481,148,375,107,25,27,4,11,7
"2021-07-04T12:15:00+02:00",THUERINGEN,36,17,548,100,329,106,46,17,6,10,3
"2021-07-04T12:15:00+02:00",SAARLAND,17,9,363,81,240,98,27,7,3,7,0
"2021-07-04T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,4,477,127,221,72,25,14,6,9,5
"2021-07-04T12:15:00+02:00",DEUTSCHLAND,1324,545,18570,4082,10360,3517,1464,641,238,298,147
"2021-07-05T12:15:00+02:00",HESSEN,97,78,1530,338,736,240,71,46,17,22,12
"2021-07-05T12:15:00+02:00",BADEN_WUERTTEMBERG,128,65,1906,445,1315,362,174,54,19,34,21
"2021-07-05T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,12,553,183,462,155,55,17,8,4,3
"2021-07-05T12:15:00+02:00",BAYERN,208,91,2686,557,1023,496,217,82,35,61,30
"2021-07-05T12:15:00+02:00",NORDRHEIN_WESTFALEN,318,112,4678,872,2445,747,375,159,65,70,24
"2021-07-05T12:15:00+02:00",SACHSEN,79,34,1207,266,628,293,85,48,14,8,9
"2021-07-05T12:15:00+02:00",BREMEN,12,1,173,19,122,13,9,3,4,2,3
"2021-07-05T12:15:00+02:00",HAMBURG,23,20,441,82,302,61,34,15,3,3,2
"2021-07-05T12:15:00+02:00",NIEDERSACHSEN,119,15,1391,343,962,342,150,72,17,21,9
"2021-07-05T12:15:00+02:00",BERLIN,53,42,918,153,402,137,36,31,6,7,9
"2021-07-05T12:15:00+02:00",RHEINLAND_PFALZ,77,17,757,298,444,231,117,37,21,13,6
"2021-07-05T12:15:00+02:00",SACHSEN_ANHALT,42,6,624,129,346,91,47,20,7,12,3
"2021-07-05T12:15:00+02:00",BRANDENBURG,49,5,485,146,377,109,25,26,4,11,8
"2021-07-05T12:15:00+02:00",THUERINGEN,36,15,533,116,329,120,47,17,6,10,3
"2021-07-05T12:15:00+02:00",SAARLAND,17,8,391,58,240,101,26,6,4,7,0
"2021-07-05T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,3,477,132,221,77,34,14,5,10,5
"2021-07-05T12:15:00+02:00",DEUTSCHLAND,1324,524,18750,4137,10354,3575,1502,647,235,295,147
"2021-07-06T12:15:00+02:00",HESSEN,97,72,1609,270,735,224,73,45,19,22,11
"2021-07-06T12:15:00+02:00",BADEN_WUERTTEMBERG,128,65,1966,393,1314,341,156,52,20,37,19
"2021-07-06T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,10,575,163,460,155,56,17,9,3,3
"2021-07-06T12:15:00+02:00",BAYERN,208,90,2753,501,1023,442,188,77,36,65,30
"2021-07-06T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,107,4734,843,2436,768,366,164,60,71,24
"2021-07-06T12:15:00+02:00",SACHSEN,79,33,1237,237,628,279,81,50,12,8,9
"2021-07-06T12:15:00+02:00",BREMEN,11,1,170,19,122,8,4,3,3,3,2
"2021-07-06T12:15:00+02:00",HAMBURG,23,21,456,83,293,64,34,15,3,3,2
"2021-07-06T12:15:00+02:00",NIEDERSACHSEN,119,12,1447,295,955,316,130,67,14,29,9
"2021-07-06T12:15:00+02:00",BERLIN,53,43,930,144,402,139,41,34,5,5,9
"2021-07-06T12:15:00+02:00",SACHSEN_ANHALT,42,6,656,113,347,101,54,23,6,10,3
"2021-07-06T12:15:00+02:00",RHEINLAND_PFALZ,77,16,787,270,434,209,103,40,18,13,6
"2021-07-06T12:15:00+02:00",BRANDENBURG,49,5,509,125,377,104,26,27,4,11,7
"2021-07-06T12:15:00+02:00",THUERINGEN,36,16,531,123,329,118,53,17,6,10,3
"2021-07-06T12:15:00+02:00",SAARLAND,17,7,403,46,240,85,20,6,4,7,0
"2021-07-06T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,479,129,222,72,31,14,5,10,5
"2021-07-06T12:15:00+02:00",DEUTSCHLAND,1324,506,19242,3754,10317,3425,1416,651,224,307,142
"2021-07-07T12:15:00+02:00",HESSEN,97,70,1593,283,736,227,76,45,18,21,13
"2021-07-07T12:15:00+02:00",BADEN_WUERTTEMBERG,128,57,1986,388,1313,337,148,51,23,34,20
"2021-07-07T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,9,585,152,461,133,56,16,9,4,3
"2021-07-07T12:15:00+02:00",BAYERN,208,87,2804,442,1019,423,187,80,38,61,29
"2021-07-07T12:15:00+02:00",NORDRHEIN_WESTFALEN,319,101,4768,821,2441,741,358,160,58,77,24
"2021-07-07T12:15:00+02:00",SACHSEN,79,31,1248,230,628,280,77,50,12,8,9
"2021-07-07T12:15:00+02:00",BREMEN,11,1,173,16,121,10,5,2,5,2,2
"2021-07-07T12:15:00+02:00",HAMBURG,23,20,460,83,288,66,28,14,3,4,2
"2021-07-07T12:15:00+02:00",NIEDERSACHSEN,119,13,1441,297,957,323,131,68,15,27,9
"2021-07-07T12:15:00+02:00",SACHSEN_ANHALT,42,7,666,107,345,95,49,22,7,10,3
"2021-07-07T12:15:00+02:00",RHEINLAND_PFALZ,77,16,778,272,434,205,97,37,21,12,7
"2021-07-07T12:15:00+02:00",BERLIN,53,40,928,140,402,138,41,34,6,4,9
"2021-07-07T12:15:00+02:00",BRANDENBURG,49,5,513,120,375,103,30,27,4,12,6
"2021-07-07T12:15:00+02:00",SAARLAND,17,8,399,53,240,94,21,6,4,7,0
"2021-07-07T12:15:00+02:00",THUERINGEN,36,15,540,115,329,115,51,16,8,9,3
"2021-07-07T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,484,119,222,74,34,17,3,10,4
"2021-07-07T12:15:00+02:00",DEUTSCHLAND,1324,482,19366,3638,10311,3364,1389,645,234,302,143
"2021-07-08T12:15:00+02:00",HESSEN,97,64,1594,289,733,242,72,41,22,21,13
"2021-07-08T12:15:00+02:00",BADEN_WUERTTEMBERG,128,57,1961,408,1315,350,164,50,23,36,19
"2021-07-08T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,6,564,173,461,150,51,17,7,5,3
"2021-07-08T12:15:00+02:00",BAYERN,208,84,2764,496,1019,466,198,83,35,63,27
"2021-07-08T12:15:00+02:00",NORDRHEIN_WESTFALEN,318,95,4767,814,2445,733,356,164,55,77,22
"2021-07-08T12:15:00+02:00",SACHSEN,79,32,1247,229,629,293,77,48,13,9,9
"2021-07-08T12:15:00+02:00",BREMEN,11,1,171,14,121,13,7,2,3,4,2
"2021-07-08T12:15:00+02:00",HAMBURG,23,19,449,94,290,67,25,16,2,3,2
"2021-07-08T12:15:00+02:00",NIEDERSACHSEN,119,14,1441,294,962,323,133,67,15,28,9
"2021-07-08T12:15:00+02:00",BERLIN,53,41,916,154,402,150,39,33,6,6,8
"2021-07-08T12:15:00+02:00",SACHSEN_ANHALT,42,7,677,97,345,102,54,24,6,9,3
"2021-07-08T12:15:00+02:00",RHEINLAND_PFALZ,77,17,787,266,436,201,89,37,22,11,7
"2021-07-08T12:15:00+02:00",BRANDENBURG,49,4,511,121,373,99,28,26,4,13,6
"2021-07-08T12:15:00+02:00",SAARLAND,17,8,390,61,240,91,20,5,5,7,0
"2021-07-08T12:15:00+02:00",THUERINGEN,36,16,550,106,326,109,42,17,7,9,3
"2021-07-08T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,496,109,220,66,29,17,3,10,4
"2021-07-08T12:15:00+02:00",DEUTSCHLAND,1323,467,19285,3725,10317,3455,1384,647,228,311,137
"2021-07-09T12:15:00+02:00",HESSEN,97,62,1621,272,733,212,61,39,23,21,14
"2021-07-09T12:15:00+02:00",BADEN_WUERTTEMBERG,128,57,2011,357,1315,318,158,52,21,35,20
"2021-07-09T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,7,590,141,462,120,52,17,8,4,3
"2021-07-09T12:15:00+02:00",BAYERN,208,81,2757,477,1018,438,187,83,37,61,27
"2021-07-09T12:15:00+02:00",NORDRHEIN_WESTFALEN,317,98,4733,800,2451,727,348,164,53,77,23
"2021-07-09T12:15:00+02:00",SACHSEN,79,26,1234,237,628,291,74,44,14,12,9
"2021-07-09T12:15:00+02:00",BREMEN,11,1,171,19,124,13,5,3,4,2,2
"2021-07-09T12:15:00+02:00",HAMBURG,23,18,432,95,297,74,34,15,2,4,2
"2021-07-09T12:15:00+02:00",NIEDERSACHSEN,119,14,1441,295,958,326,134,68,16,26,9
"2021-07-09T12:15:00+02:00",RHEINLAND_PFALZ,77,12,777,258,429,202,95,37,20,13,7
"2021-07-09T12:15:00+02:00",BERLIN,53,41,932,133,400,132,36,32,5,8,8
"2021-07-09T12:15:00+02:00",SACHSEN_ANHALT,42,6,660,101,347,92,49,22,7,10,3
"2021-07-09T12:15:00+02:00",BRANDENBURG,49,3,498,130,373,105,25,28,3,12,6
"2021-07-09T12:15:00+02:00",SAARLAND,17,8,379,71,240,100,24,5,5,7,0
"2021-07-09T12:15:00+02:00",THUERINGEN,36,15,550,103,325,105,38,15,8,10,3
"2021-07-09T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,1,482,123,220,75,37,16,4,10,4
"2021-07-09T12:15:00+02:00",DEUTSCHLAND,1322,450,19268,3612,10320,3330,1357,640,230,312,140
"2021-07-10T12:15:00+02:00",HESSEN,97,57,1596,247,734,197,70,38,21,23,15
"2021-07-10T12:15:00+02:00",BADEN_WUERTTEMBERG,128,54,1967,385,1317,332,167,50,20,38,20
"2021-07-10T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,6,555,179,463,141,50,19,6,3,4
"2021-07-10T12:15:00+02:00",BAYERN,207,77,2676,539,1022,490,208,77,39,64,27
"2021-07-10T12:15:00+02:00",NORDRHEIN_WESTFALEN,316,93,4597,863,2448,742,343,164,48,80,24
"2021-07-10T12:15:00+02:00",SACHSEN,79,25,1193,284,626,284,84,46,14,10,9
"2021-07-10T12:15:00+02:00",BREMEN,11,1,159,10,126,4,2,2,4,3,2
"2021-07-10T12:15:00+02:00",HAMBURG,23,17,439,86,292,66,35,15,2,4,2
"2021-07-10T12:15:00+02:00",NIEDERSACHSEN,119,16,1414,303,967,326,136,65,15,28,11
"2021-07-10T12:15:00+02:00",SACHSEN_ANHALT,42,6,657,105,352,99,50,21,9,9,3
"2021-07-10T12:15:00+02:00",BERLIN,53,39,912,151,399,143,42,32,5,8,8
"2021-07-10T12:15:00+02:00",RHEINLAND_PFALZ,77,14,771,261,427,198,89,36,20,14,7
"2021-07-10T12:15:00+02:00",BRANDENBURG,49,6,477,148,376,124,29,30,1,13,5
"2021-07-10T12:15:00+02:00",THUERINGEN,36,14,529,121,325,104,42,15,10,8,3
"2021-07-10T12:15:00+02:00",SAARLAND,17,7,368,82,239,92,21,5,5,7,0
"2021-07-10T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,1,504,99,221,60,26,16,5,10,3
"2021-07-10T12:15:00+02:00",DEUTSCHLAND,1320,433,18814,3863,10334,3402,1394,631,224,322,143
"2021-07-11T12:15:00+02:00",HESSEN,97,55,1557,270,741,211,70,37,22,24,14
"2021-07-11T12:15:00+02:00",BADEN_WUERTTEMBERG,128,54,1932,423,1316,358,163,48,22,38,20
"2021-07-11T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,6,554,176,463,141,52,18,7,3,4
"2021-07-11T12:15:00+02:00",BAYERN,207,74,2633,576,1032,479,198,76,38,64,29
"2021-07-11T12:15:00+02:00",NORDRHEIN_WESTFALEN,314,91,4477,935,2430,766,360,161,50,81,22
"2021-07-11T12:15:00+02:00",SACHSEN,79,25,1156,316,627,316,80,46,15,9,9
"2021-07-11T12:15:00+02:00",BREMEN,11,1,154,9,126,6,2,1,5,3,2
"2021-07-11T12:15:00+02:00",HAMBURG,23,23,414,85,304,68,28,15,2,4,2
"2021-07-11T12:15:00+02:00",NIEDERSACHSEN,119,15,1385,325,971,331,136,68,17,23,11
"2021-07-11T12:15:00+02:00",RHEINLAND_PFALZ,77,14,757,270,432,199,101,36,21,13,7
"2021-07-11T12:15:00+02:00",SACHSEN_ANHALT,42,5,635,127,345,108,51,22,8,9,3
"2021-07-11T12:15:00+02:00",BERLIN,53,40,903,161,400,141,43,29,8,8,8
"2021-07-11T12:15:00+02:00",BRANDENBURG,49,6,484,142,376,118,33,30,1,13,5
"2021-07-11T12:15:00+02:00",THUERINGEN,36,13,533,114,325,116,42,15,10,8,3
"2021-07-11T12:15:00+02:00",SAARLAND,17,7,351,95,241,95,24,6,4,7,0
"2021-07-11T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,1,480,120,224,69,28,17,3,10,4
"2021-07-11T12:15:00+02:00",DEUTSCHLAND,1318,430,18405,4144,10353,3522,1411,625,233,317,143
"2021-07-12T12:15:00+02:00",HESSEN,97,58,1597,254,733,204,70,41,22,22,12
"2021-07-12T12:15:00+02:00",BADEN_WUERTTEMBERG,128,57,1917,454,1301,380,187,50,19,39,20
"2021-07-12T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,7,558,182,462,151,58,19,6,3,4
"2021-07-12T12:15:00+02:00",BAYERN,207,74,2601,617,1038,533,222,84,34,60,29
"2021-07-12T12:15:00+02:00",NORDRHEIN_WESTFALEN,317,89,4556,927,2434,788,381,161,53,81,22
"2021-07-12T12:15:00+02:00",SACHSEN,79,28,1165,317,623,324,76,48,15,7,9
"2021-07-12T12:15:00+02:00",BREMEN,11,1,175,14,126,10,6,1,6,2,2
"2021-07-12T12:15:00+02:00",HAMBURG,23,18,421,95,301,75,29,14,2,5,2
"2021-07-12T12:15:00+02:00",NIEDERSACHSEN,119,15,1395,335,953,338,132,69,16,23,11
"2021-07-12T12:15:00+02:00",RHEINLAND_PFALZ,77,15,779,270,435,218,108,36,22,12,7
"2021-07-12T12:15:00+02:00",BERLIN,53,39,906,161,400,151,43,28,9,8,8
"2021-07-12T12:15:00+02:00",SACHSEN_ANHALT,42,4,646,118,346,103,50,26,5,8,3
"2021-07-12T12:15:00+02:00",BRANDENBURG,49,7,495,139,374,116,31,31,1,13,4
"2021-07-12T12:15:00+02:00",SAARLAND,17,6,385,64,240,97,24,6,4,7,0
"2021-07-12T12:15:00+02:00",THUERINGEN,36,14,520,136,324,126,42,15,10,8,3
"2021-07-12T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,1,483,122,223,63,27,16,4,10,4
